2024-10-18 01:02:35 - INFO - Epoch [5/20], Train Loss: 0.0091, Test Loss: 0.0083, Test PSNR: 20.86 dB
2024-10-18 01:02:46 - INFO - Epoch [6/20], Train Loss: 0.0081, Test Loss: 0.0076, Test PSNR: 21.22 dB
2024-10-18 01:02:58 - INFO - Epoch [7/20], Train Loss: 0.0074, Test Loss: 0.0069, Test PSNR: 21.64 dB
2024-10-18 01:03:10 - INFO - Epoch [8/20], Train Loss: 0.0068, Test Loss: 0.0066, Test PSNR: 21.85 dB
2024-10-18 01:03:22 - INFO - Epoch [9/20], Train Loss: 0.0064, Test Loss: 0.0062, Test PSNR: 22.08 dB
2024-10-18 01:03:33 - INFO - Epoch [10/20], Train Loss: 0.0060, Test Loss: 0.0059, Test PSNR: 22.31 dB
2024-10-18 01:03:44 - INFO - Epoch [11/20], Train Loss: 0.0057, Test Loss: 0.0059, Test PSNR: 22.35 dB
2024-10-18 01:03:55 - INFO - Epoch [12/20], Train Loss: 0.0055, Test Loss: 0.0054, Test PSNR: 22.67 dB
2024-10-18 01:04:07 - INFO - Epoch [13/20], Train Loss: 0.0053, Test Loss: 0.0053, Test PSNR: 22.76 dB
2024-10-18 01:04:18 - INFO - Epoch [14/20], Train Loss: 0.0051, Test Loss: 0.0052, Test PSNR: 22.85 dB
2024-10-18 01:04:30 - INFO - Epoch [15/20], Train Loss: 0.0049, Test Loss: 0.0051, Test PSNR: 22.97 dB
2024-10-18 01:04:41 - INFO - Epoch [16/20], Train Loss: 0.0047, Test Loss: 0.0049, Test PSNR: 23.16 dB
2024-10-18 01:04:53 - INFO - Epoch [17/20], Train Loss: 0.0046, Test Loss: 0.0048, Test PSNR: 23.24 dB
2024-10-18 01:05:04 - INFO - Epoch [18/20], Train Loss: 0.0045, Test Loss: 0.0046, Test PSNR: 23.39 dB
2024-10-18 01:05:16 - INFO - Epoch [19/20], Train Loss: 0.0043, Test Loss: 0.0045, Test PSNR: 23.46 dB
2024-10-18 01:05:27 - INFO - Epoch [20/20], Train Loss: 0.0042, Test Loss: 0.0044, Test PSNR: 23.59 dB
2024-10-18 01:05:39 - INFO - Epoch [1/20], Train Loss: 0.0430, Test Loss: 0.0222, Test PSNR: 16.55 dB
2024-10-18 01:05:51 - INFO - Epoch [2/20], Train Loss: 0.0178, Test Loss: 0.0139, Test PSNR: 18.59 dB
2024-10-18 01:06:03 - INFO - Epoch [3/20], Train Loss: 0.0129, Test Loss: 0.0110, Test PSNR: 19.61 dB
2024-10-18 01:06:14 - INFO - Epoch [4/20], Train Loss: 0.0105, Test Loss: 0.0093, Test PSNR: 20.32 dB
